date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,proj_FP/60,proj_FP,proj_value
21_03_07,Patrick Kane,W,CHI,TBL,1.4223627024891308,1.969425280369565,11.269489104336955,1.2035376713369563,0.8249703674436957,22.070000000000046,0.8092011036618924,0.852216315287207,2.3,20.7,8600,48.32411138288225,17.77521897033689,2.0668859267833595
21_03_07,Brady Tkachuk,W,OTT,CGY,1.222410865874366,1.0865874363327697,13.03904923599324,1.222410865874366,1.3867572156196977,18.43555555555552,0.5627260976554324,0.6600409198510899,2.6,13.8,6400,53.04287225901236,16.297913639287618,2.54654900613869
21_03_07,David Pastrnak,W,BOS,NJD,1.943095072866077,2.220680083275517,12.491325468424783,1.6655100624566377,0.945176960444142,17.69555555555547,0.7008023073607204,0.7032004963024736,3.4,16.7,8400,54.167327061287786,15.975349088482686,1.9018272724384149
21_03_07,Alex DeBrincat,W,CHI,TBL,1.532023547769344,1.2766862898077866,11.107170721327744,1.532023547769344,1.0021987374991124,19.596666666666685,0.720586918634184,0.7931401919354014,2.3,19.8,7300,47.795312982721846,15.610480279190112,2.13842195605344
21_03_07,Alex Ovechkin,W,WSH,PHI,1.503550048726158,0.8770708617569254,10.399554503689258,2.7565084226646226,0.9184184880968947,19.951666666666693,0.6058234686581374,0.6608471346049565,3.0,15.9,7900,46.88774669952793,15.591478215001379,1.9736048373419466
21_03_07,Aleksander Barkov,C,FLA,CAR,0.7337205747477882,1.2228676245796468,8.682360134515493,2.812595536533188,0.8608988077040713,20.73277777777768,0.9247401886214364,0.6410165468816834,2.8,15.2,7500,43.782150239595516,15.12875985918016,2.0171679812240217
21_03_07,Bryan Rust,W,PIT,NYR,1.045296167247389,1.1759581881533123,9.4076655052265,1.5679442508710837,0.9786585365853682,19.269444444444414,0.8062633585981209,0.6691203599712722,3.3,14.2,5400,45.746525370202676,14.691835485791456,2.720710275146566
21_03_07,Anders Lee,W,NYI,BUF,1.0361575822989793,1.0361575822989793,9.584457636265558,2.0723151645979585,0.9973016729627676,18.084999999999937,0.8168707047122337,0.8205936132911787,3.3,11.9,7100,48.69189674689145,14.676549211125481,2.067119607200772
21_03_07,Filip Forsberg,W,NSH,DAL,1.0699557900211754,1.337444737526469,11.502024742727636,2.4074005275476447,0.9188245346806844,18.02611111111112,0.7210282470612197,0.6377423046269577,2.5,14.9,7600,48.654929600098654,14.617652784577794,1.9233753663918152
21_03_07,Mathew Barzal,C,NYI,BUF,1.0755543752489725,1.5535785420262935,8.60443500199178,0.7170362501659817,0.7755942105962035,19.531111111111088,0.9277244358955156,0.8944961007467,3.3,14.0,6700,44.78188999886813,14.577334488890797,2.1757215655060893
21_03_07,Sidney Crosby,C,PIT,NYR,0.8600389065219635,1.2286270093170906,7.863212859629379,2.211528616770763,0.8158083341865482,20.126111111111083,0.887688459797531,0.7234037607708789,3.3,14.9,7800,42.674361889534,14.314482483075427,1.8351900619327468
21_03_07,Jake Guentzel,W,PIT,NYR,0.8336365741506511,1.667273148301302,7.264547289027101,2.381818783287575,0.7967183830096938,20.35555555555554,0.8972334353859581,0.7297670778298303,3.3,15.4,7500,41.25711532324738,13.996858383738731,1.8662477844984975
21_03_07,Patrice Bergeron,C,BOS,NJD,1.0716108181663528,1.3777853376424536,9.032148324544972,3.5210069739751595,0.6291886375233872,17.47611111111115,0.8587964688210977,0.8085299372760586,3.4,16.6,7700,47.68794008983067,13.889995661164875,1.8038955404110226
21_03_07,Ryan Strome,C,NYR,PIT,1.2948087759261508,0.7193382088478616,9.207529073252628,1.5825440594652955,1.1221676058026644,18.796666666666635,0.6984531638088294,0.657235117208741,2.7,12.3,5500,42.83085379337802,13.417954696714348,2.439628126675336
21_03_07,Jordan Eberle,W,NYI,BUF,1.3181984621017877,0.6590992310508937,8.30465031124126,1.5818381545221452,0.8581471988282637,17.77555555555563,0.8864479417794855,0.86697843800268,3.3,8.7,6000,44.82717573813655,13.280465878865028,2.2134109798108383
21_03_07,Roman Josi,D,NSH,DAL,0.2883537138890383,0.7689432370374356,7.689432370374354,3.6524803759278175,0.4008116623057634,25.0516666666666,0.1384361308103404,0.7080128621403893,2.5,16.3,6600,31.158224189051577,13.009424105156473,1.9711248644176476
21_03_07,Vincent Trocheck,C,CAR,FLA,0.9982174688057012,0.713012477718358,7.985739750445609,2.281639928698745,0.8926916221033842,17.713888888888928,0.9307167509251482,0.7522251087115692,3.2,13.8,5700,43.8635159520333,12.949890797505416,2.2719106662290205
21_03_07,Viktor Arvidsson,W,NSH,DAL,0.4350453172205414,1.305135951661624,11.456193353474257,2.320241691842887,0.8584894259818683,16.283888888888963,0.7511958014106278,0.5625058177465208,2.5,10.8,5300,47.57525878817838,12.911837132780583,2.436195685430299
