date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,proj_FP/60,proj_FP,proj_value
21_03_05,Patrick Kane,W,CHI,TBL,1.4223627024891308,1.969425280369565,11.269489104336955,1.2035376713369563,0.8249703674436957,22.070000000000046,0.8093695304080062,0.852216315287207,2.6,15.7,8600,48.38928722308126,17.799192816890095,2.069673583359313
21_03_05,Alex DeBrincat,W,CHI,TBL,1.532023547769344,1.2766862898077866,11.107170721327744,1.532023547769344,1.0021987374991124,19.596666666666685,0.7207553453802977,0.7931401919354014,2.6,14.4,7100,48.32911636193903,15.784826393991102,2.2232149850691694
21_03_05,Evander Kane,W,SJS,VGK,0.916363636363637,1.5709090909090924,10.86545454545455,1.047272727272728,0.9844363636363644,19.29555555555554,0.8317722718845065,0.842880711602683,2.5,11.4,6700,48.27400505505596,15.524562440483354,2.317098871713933
21_03_05,Nathan MacKinnon,C,COL,ANA,0.3575566959112735,2.264525740771398,9.77321635490814,1.0726700877338204,0.8116536997185906,20.830555555555524,0.7141334703078931,0.8075578727274211,3.3,18.2,8300,44.42958150456473,15.42488109734863,1.858419409319112
21_03_05,David Pastrnak,W,BOS,WSH,1.943095072866077,2.220680083275517,12.491325468424783,1.6655100624566377,0.945176960444142,17.69555555555547,0.7008023073607204,0.7032004963024736,3.2,17.6,8400,51.858060049993,15.294286376966378,1.8207483782102831
21_03_05,Alex Ovechkin,W,WSH,BOS,1.503550048726158,0.8770708617569254,10.399554503689258,2.7565084226646226,0.9184184880968947,19.951666666666693,0.6058234686581374,0.6608471346049565,2.8,14.3,7900,45.581895175113694,15.157246309480188,1.9186387733519226
21_03_05,Max Pacioretty,W,VGK,SJS,1.5965113271000386,1.5965113271000386,12.3729627850253,2.3947669906500577,1.043054067038692,17.736111111111132,0.5516861029181059,0.4869120680223607,3.5,14.9,7800,50.38162779040703,14.892902474155058,1.9093464710455201
21_03_05,Kevin Fiala,W,MIN,ARI,1.4136495719783286,1.2722846147804956,10.461006832639631,1.2722846147804956,1.0644781276996815,17.57222222222218,0.8381711105524681,0.8021610696187803,2.9,11.7,5900,48.71014570505448,14.265758413433977,2.417925154819318
21_03_05,Alex Pietrangelo,D,VGK,SJS,0.4017184623109974,0.8034369246219948,7.5322211683312,4.619762316576471,0.3334263237181278,24.819444444444425,0.3666460916895787,0.7830950460871952,3.5,13.9,6500,33.187370225235334,13.728201526040625,2.11203100400625
21_03_05,Logan Couture,C,SJS,VGK,1.961623788580552,0.8406959093916652,7.846495154322207,3.0825516677694385,0.926166660179818,18.819444444444404,0.8609071236127798,0.8623039460881984,2.5,13.1,7600,43.41449679732053,13.61727850934472,1.7917471722822
21_03_05,Gabriel Landeskog,W,COL,ANA,0.740080860686634,1.6035085314877071,7.277461796751901,2.2202425820599023,0.7783183718221103,20.562222222222136,0.7308011342561332,0.8186696486929145,3.3,13.8,6500,39.660539026629706,13.591813615311228,2.0910482485094195
21_03_05,Mikko Rantanen,W,COL,ANA,1.021530167062752,1.149221437945596,8.044550065619172,1.659986521476972,0.6499485687936759,19.58333333333324,0.7949860357703504,0.861459583035726,3.3,16.6,8100,40.91733836584257,13.354964605517997,1.6487610624096292
21_03_05,Patrice Bergeron,C,BOS,WSH,1.0716108181663528,1.3777853376424536,9.032148324544972,3.5210069739751595,0.6291886375233872,17.47611111111115,0.8587964688210977,0.8085299372760586,3.2,14.7,7700,45.770508218098875,13.331508120525365,1.7313646909773202
21_03_05,Joel Eriksson Ek,C,MIN,ARI,1.3268899991809406,0.8845933327872938,8.993365550004151,1.3268899991809406,1.1190105659759266,17.02111111111102,0.8109048914143455,0.783983590193365,2.9,10.2,4700,45.00159529142064,12.766285893875354,2.7162310412500754
21_03_05,Timo Meier,W,SJS,VGK,0.71841947715027,1.1494711634404318,12.356815006984643,1.1494711634404318,0.9569347435641598,16.05166666666665,0.6266910823611458,0.6048142930647509,2.5,10.9,5600,47.65369133582042,12.748686145980168,2.2765510974964585
21_03_05,Anze Kopitar,C,LAK,STL,0.60553051200969,1.21106102401938,5.8130929152930255,2.9065464576465128,0.7859786045885777,21.90277777777772,0.7564097945043213,0.7247273354386641,2.6,12.8,7400,34.73214864009519,12.678842223479162,1.7133570572269137
21_03_05,Dustin Brown,W,LAK,STL,1.480097178097541,0.8073257335077496,9.687908802092997,0.8073257335077496,0.9203513361988348,18.22611111111121,0.6892234286991927,0.6799364249019116,2.6,10.7,5800,41.64795574087967,12.651337814731912,2.1812651404710195
21_03_05,Shea Theodore,D,VGK,SJS,0.7070310308063501,0.8080354637786858,8.181359070759195,2.9291285561977363,0.3666460916895787,22.623888888888946,0.3334263237181278,0.6259475677764436,3.5,13.5,5900,33.39328825368096,12.591434051431973,2.1341413646494867
21_03_05,Brent Burns,D,SJS,VGK,0.2792357214882224,0.5584714429764449,5.49163585593504,4.095457248493927,0.2838896501796927,27.1805555555556,0.1486465820461846,0.8782696246111033,2.5,12.6,6300,27.66219782990205,12.531231748407036,1.9890844045090534
21_03_05,Victor Hedman,D,TBL,CHI,0.5185078496327229,0.8296125594123567,5.496183206106863,4.044361227135239,0.246809736425176,24.852777777777803,0.1735112527384979,0.7925281840174638,3.5,14.8,6800,29.37900554828267,12.169164937059504,1.789583078979339
21_03_05,Conor Garland,W,ARI,MIN,1.1379800853485047,1.5647226173541935,9.2460881934566,1.1379800853485047,0.9274537695590314,16.975000000000012,0.7553830480244934,0.8149981153967111,2.6,12.1,5700,43.00794400687018,12.167664158610364,2.1346779225632218
21_03_05,William Karlsson,C,VGK,SJS,1.5450643776823971,1.4046039797112704,6.8825595005852245,2.106905969566905,0.8076472883339805,18.40777777777783,0.7902635530248033,0.7749109653382665,3.5,12.0,5800,39.323291246040554,12.064240112465848,2.0800413987010082
