date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,implied_opp_score,proj_FP/60,proj_FP,proj_value
21_04_01,Andrei Vasilevskiy,G,TBL,CBJ,0.0,0.0,0.0,0.0,0.0,27.13709714623144,1.959716929776812,0.7503390753162402,0.5048762259763988,60.21277777777773,0.0,0.0,3.4,5.5,20.8,8600,0.7041853561261067,2.1,27.677964943749664,27.77611920831868,3.2297813032928695
21_04_01,Jake Allen,G,MTL,OTT,0.0,0.0,0.0,0.0,0.0,27.121025821183917,2.0375900228350607,0.6133848585982787,0.3530651677498683,56.93,0.0,0.0,3.5,6.0,18.7,7700,0.6469478767648194,2.5,24.43208199239215,23.181973797114754,3.0106459476772405
21_04_01,Igor Shesterkin,G,NYR,BUF,0.0,0.0,0.0,0.0,0.0,30.939292543021065,2.402007648183559,0.4370219885277251,0.2764101338432125,55.786666666666605,0.0,0.0,3.7,6.0,21.1,7500,0.7017745917701552,2.3,24.84610770914385,23.101358812235055,3.0801811749646744
21_04_01,Chris Driedger,G,FLA,DET,0.0,0.0,0.0,0.0,0.0,28.25951586853581,2.1353504918341093,0.630858072554711,0.2219663015363382,55.69121041859743,0.0,0.0,3.3,5.5,19.9,8100,0.6747695450400617,2.2,24.239289981869142,22.49858997962792,2.777603701188632
21_04_01,Marc-Andre Fleury,G,VGK,MIN,0.0,0.0,0.0,0.0,0.0,25.546695549870183,2.2185288240676746,0.2295841192179124,0.2299202599488318,59.49888888888894,0.0,0.0,3.0,5.5,18.5,8400,0.581316185501215,2.5,22.41500830639539,22.227801477762366,2.6461668425907576
21_04_01,Juuse Saros,G,NSH,DAL,0.0,0.0,0.0,0.0,0.0,29.785495403472943,2.2798774259448424,0.5442288049029624,0.2706435137895812,54.38888888888887,0.0,0.0,2.4,5.0,20.3,7800,0.4640429601604828,2.6,21.153790191912805,19.175519072113545,2.458399881040198
21_04_01,Robin Lehner,G,VGK,MIN,0.0,0.0,0.0,0.0,0.0,29.47533896639812,2.8296325407742184,0.0933105016421974,-0.1357549897538107,59.37166666666667,0.0,0.0,3.0,5.5,16.6,8400,0.581316185501215,2.5,18.76364865667812,18.56715155824569,2.2103751855054394
21_04_01,Semyon Varlamov,G,NYI,WSH,0.0,0.0,0.0,0.0,0.0,25.730595552526207,2.453778648717731,0.0933799096873136,-0.1465451137428644,58.68499999999998,0.0,0.0,2.9,5.5,16.3,8000,0.5489820795948915,2.6,18.007145243178336,17.61248864326534,2.2015610804081676
21_04_01,James Reimer,G,CAR,CHI,0.0,0.0,0.0,0.0,0.0,26.52928815594525,2.788887059757714,-0.0637957914919577,-0.1990568138902068,57.37055555555558,0.0,0.0,3.0,5.5,15.2,8200,0.581316185501215,2.5,18.131563967891854,17.33696496548416,2.114264020180995
21_04_01,Cam Talbot,G,MIN,VGK,0.0,0.0,0.0,0.0,0.0,30.06535947712418,2.437731849496555,0.4698816463522346,0.084084084084084,56.61,0.0,0.0,2.5,5.5,19.6,8500,0.4186838144987849,3.0,17.703450722959538,16.703205757112322,1.9650830302485085
21_04_01,Curtis McElhinney,G,TBL,CBJ,0.0,0.0,0.0,0.0,0.0,25.437753012715213,2.8232313596671883,-0.2232843373547948,-0.5199776901306176,57.44685528279556,0.0,0.0,3.4,5.5,14.6,8600,0.7041853561261067,2.1,17.44453996032278,16.70223270959345,1.9421200825108662
21_04_01,Alex Nedeljkovic,G,CAR,CHI,0.0,0.0,0.0,0.0,0.0,23.43375565504612,2.203905937524688,0.0655383508655646,-0.0812570373525675,51.747545164514136,0.0,0.0,3.0,5.5,20.3,8200,0.581316185501215,2.5,19.307824464452715,16.652208641712964,2.03075715142841
21_04_01,Brady Tkachuk,W,OTT,MTL,0.7800931777962409,0.7800931777962409,13.00155296327068,1.6902018852251883,1.1532377478421092,0.0,0.0,0.0,0.0,18.684444444444363,0.6625309399758172,0.6951400482426067,2.6,6.0,11.3,6400,0.3815734245561414,3.4,51.02198007740416,15.88862253669675,2.482597271358867
21_04_01,Kevin Lankinen,G,CHI,CAR,0.0,0.0,0.0,0.0,0.0,29.34064452145033,2.565545220761136,0.269528687661267,-0.0419710297897937,57.479507137345664,0.0,0.0,2.5,5.5,18.3,7200,0.4186838144987849,3.0,16.444758599787754,15.753943655140445,2.1880477298806174
21_04_01,Anton Khudobin,G,DAL,NSH,0.0,0.0,0.0,0.0,0.0,26.166562972180245,2.488667673984534,0.074660030219536,-0.3110834592480666,56.25500000000002,0.0,0.0,2.6,5.0,19.4,7200,0.5359570398395171,2.4,16.729557170424176,15.685353977036872,2.1785213856995655
