date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,proj_FP/60,proj_FP,proj_value
21_03_19,Auston Matthews,C,TOR,CGY,1.4094262912212008,1.4094262912212008,9.757566631531388,2.8188525824424016,1.022376148170456,22.177222222222237,0.6864255519938686,0.644324077945616,3.6,18.3,8800,48.313218324044705,17.85754965071798,2.029267005763407
21_03_19,Evander Kane,W,SJS,STL,1.0266281681103644,1.5399422521655468,10.651267244145032,1.2832852101379555,1.0214950272698125,19.72777777777774,0.7673362786497108,0.7758279353396791,2.8,15.6,7100,47.25930434818688,15.538684235223267,2.1885470753835587
21_03_19,Mitchell Marner,W,TOR,CGY,1.2486205265647194,1.589153397446007,7.26470124546746,1.816175311366865,0.9773293394292946,22.62833333333327,0.7089489563644492,0.6593396808593364,3.6,21.3,7600,41.09849937154133,15.499842387983753,2.039452945787336
21_03_19,Alex Ovechkin,W,WSH,NYR,1.5072746938348227,1.0048497958898817,9.92289173441258,2.260912040752234,0.9445588081364888,19.886111111111173,0.551126725239528,0.6033986007351204,3.5,18.4,8100,45.79644785035874,15.178554174107372,1.873895577050293
21_03_19,Max Pacioretty,W,VGK,LAK,1.3360549267025432,1.7368714047133065,12.2917053256634,1.603265912043052,0.9726479866394516,17.873333333333324,0.5547772102447908,0.60279734645649,3.1,15.7,7900,49.38070566747222,14.70996354383255,1.8620207017509558
21_03_19,Tyler Toffoli,W,MTL,VAN,2.142347060223754,0.8569388240895016,10.71173530111877,0.999761961437752,1.151154487026897,17.44111111111113,0.9237435079333048,0.4997777023161371,3.4,15.8,6900,48.823019908320816,14.192128583350236,2.056830229471049
21_03_19,Brendan Gallagher,W,MTL,VAN,1.195219123505979,1.0458167330677317,12.54980079681278,1.3446215139442264,1.2938247011952222,15.293888888888851,0.8524084008491422,0.5870523490154769,3.4,12.6,6200,55.032202724734006,14.027606563048135,2.2625171875884087
21_03_19,Zach Hyman,W,TOR,CGY,0.863990125827138,0.863990125827138,7.529056810779346,2.0982617341516208,0.8220248911441057,19.843888888888795,0.6096873700372805,0.8316039579374913,3.6,12.4,5200,42.383295326946296,14.017490053548034,2.6956711641438527
21_03_19,John Tavares,C,TOR,CGY,0.5111639629406144,1.6612828795569972,7.795250434844369,1.9168648610273045,0.7731354939476793,18.118333333333283,1.0662985604417308,0.8479004236696334,3.6,12.3,7400,46.22791597484785,13.959546515626933,1.8864252048144503
21_03_19,Timo Meier,W,SJS,STL,0.8607978320647186,1.0042641374088384,12.19463595425018,1.291196748097078,0.9397043000039844,16.157777777777785,0.7711237029510567,0.6112100885135717,2.8,10.8,5600,48.91862539446201,13.173604638634572,2.3524293997561734
21_03_19,Logan Couture,C,SJS,STL,1.5067346472871177,0.6848793851305081,7.259721482383385,2.465565786469829,0.7355604596301656,19.15555555555554,0.910303562469534,0.871139457886228,2.8,9.3,7000,40.43760343139753,12.910079317727645,1.8442970453896637
21_03_19,Shea Theodore,D,VGK,LAK,0.7050923335198642,1.0072747621712346,7.353105763850012,2.820369334079457,0.347509792949076,22.823888888888927,0.2201457351050145,0.6952600065022304,3.1,12.5,6200,33.26623377816384,12.65441372507692,2.0410344717866
21_03_19,John Carlson,D,WSH,NYR,0.3166505409446741,1.372152344093588,6.1219104582637005,3.377605770076524,0.3155950391415251,23.86333333333334,0.1072955811843978,0.6886886525854625,3.5,16.6,6600,31.76264549829915,12.632709951240205,1.9140469623091219
21_03_19,Pavel Buchnevich,W,NYR,WSH,1.6205598297593673,1.9152070715337977,8.544770011458484,1.6205598297593673,0.7896546079554736,18.73222222222225,0.5630963657767389,0.7255113955801584,3.1,13.8,5400,40.35338972932212,12.598477730493382,2.3330514315728488
21_03_19,William Nylander,W,TOR,CGY,1.277854466574644,0.9938868073358345,8.802997436403105,1.277854466574644,1.0662985604417308,16.27055555555551,0.7731354939476793,0.7501794015049496,3.6,13.9,6400,46.43823549273757,12.592931508109272,1.9676455481420738
21_03_19,Mikael Backlund,C,CGY,TOR,0.8640345613824547,0.8640345613824547,9.79239169566782,1.440057602304091,0.9864394575783024,17.289444444444438,0.6057298669071687,0.5950835188227753,2.9,11.8,4700,42.29811062591304,12.18851389619481,2.593300828977619
21_03_19,Nick Suzuki,C,MTL,VAN,0.531090949325072,1.1949546359814118,5.310909493250719,2.389909271962824,0.5536623146713874,18.528888888888893,1.2224895941110596,0.7985237884938919,3.4,10.8,5200,38.87517818543856,12.00523095222914,2.3086982600440655
21_03_19,Kevin Labanc,W,SJS,STL,1.14158871095608,1.14158871095608,8.99001109877913,1.4269858886951,0.799112097669256,16.40944444444445,0.878527743449989,0.8499555785398646,2.8,11.2,4700,43.65414860576297,11.939005438596494,2.540213923105637
21_03_19,Jeff Petry,D,MTL,VAN,0.7869589657110723,0.7869589657110723,5.845980888139394,3.260258572231585,0.3260258572231584,22.45333333333337,0.1561257679797607,0.7637454370604132,3.4,11.4,6400,31.582296437727813,11.818797155807493,1.8466870555949209
21_03_19,Elias Lindholm,C,CGY,TOR,0.8343311831279606,1.3905519718799342,6.53559426783569,1.3905519718799342,0.6521688748116892,20.875555555555717,0.6535412805970046,0.69805938543553,2.9,12.2,6400,33.70005260877723,11.725122007661323,1.8320503136970818
21_03_19,Brent Burns,D,SJS,STL,0.2820506124154493,0.6581180956360485,4.888877281867789,3.6666579614008414,0.2463242015094923,26.9633333333334,0.1789102737869341,0.693333641386175,2.8,9.7,6100,26.012937417694907,11.689925042874144,1.916381154569532
21_03_19,Ryan Strome,C,NYR,WSH,1.2920205766240036,0.8613470510826691,8.182796985285355,1.5791362603182264,0.931690393587754,18.460555555555494,0.5027745266203928,0.5359670306597335,3.1,13.2,5800,37.59528267268111,11.567163406764042,1.9943385184075932
21_03_19,Ryan O'Reilly,C,STL,SJS,0.8658008658008693,1.8552875695732916,6.6790352504638495,1.2368583797155277,0.5788497217068669,21.224999999999923,0.527183487652096,0.5733057309354431,3.2,12.0,6700,32.616049668051716,11.537927570073254,1.7220787418019783
21_03_19,Matthew Tkachuk,W,CGY,TOR,0.5284985502991139,1.1891217381730064,8.059602892061486,0.3963739127243355,0.7332917385400205,19.00722222222227,0.6129798487328388,0.6710184308594197,2.9,11.3,6100,36.40246474438844,11.531828947220045,1.8904637618393518
21_03_19,Sean Monahan,C,CGY,TOR,0.4163293627847809,1.2489880883543425,7.910257892910836,1.9428703596623105,0.7743726147796924,18.391666666666666,0.5832730134996601,0.6573248054461956,2.9,10.7,6200,37.40884566537481,11.466850331039195,1.8494919888772896
21_03_19,Jonathan Marchessault,W,VGK,LAK,1.2370661677675558,1.649421557023408,8.796914970791509,1.0996143713489386,0.9869038982856724,16.759444444444423,0.655536381528522,0.6130904781537687,3.1,11.3,6400,40.9837436502517,11.447746247195754,1.7887103511243367
21_03_19,Artemi Panarin,W,NYR,WSH,0.8623934841381226,2.587180452414368,6.159953458129447,0.8623934841381226,0.4817083604257225,20.97277777777771,0.7277655432014085,0.685961041713744,3.1,18.8,7700,32.68707684162109,11.425646646741056,1.4838502138624747
21_03_19,Mika Zibanejad,C,NYR,WSH,0.5827128520556852,1.456782130139213,6.118484946584695,2.4765296212366623,0.5098737455487246,20.12166666666657,0.7029867969801136,0.6765725800060766,3.1,13.8,6800,34.04883286762603,11.418654422523531,1.6792138856652252
21_03_19,Justin Faulk,D,STL,SJS,0.3930238270695154,0.5895357406042733,5.698845492507974,3.6354704003930185,0.2515352493244899,24.338333333333367,0.2857388463852831,0.5632753805941607,3.2,9.2,4500,28.088733042326368,11.393882461585902,2.5319738803524228
21_03_19,Torey Krug,D,STL,SJS,0.0,1.0315481818963292,6.292443909567608,2.991489727499355,0.2857388463852831,22.74777777777779,0.2515352493244899,0.5746917286282991,3.2,11.8,5100,29.833953871676478,11.310935881756166,2.2178305650502286
21_03_19,T.J. Oshie,W,WSH,NYR,0.4044337926902306,1.4829239065308455,6.201318154583537,2.426602756141383,0.6511384062312712,18.17166666666678,0.6978369261921369,0.7012054013701929,3.5,11.4,5800,37.143840177887355,11.249424707208565,1.9395559840014769
21_03_19,Brayden Schenn,C,STL,SJS,1.1043697593564652,1.1043697593564652,6.871634058218006,1.5952007635148944,0.7939191492262588,19.523888888888912,0.624666776115849,0.5016159217623125,3.2,11.9,5900,34.55991410719635,11.245732050640765,1.906056279769621
21_03_19,Jeff Carter,W,LAK,VGK,0.595434998346012,1.042011247105521,9.526959973536192,1.6374462454515328,0.7621567978828955,16.983333333333388,0.6334806241530262,0.6847986364435658,2.4,7.6,4200,39.40174846699132,11.152883802184524,2.655448524329649
21_03_19,Reilly Smith,W,VGK,LAK,0.5735223833041272,1.0036641707822227,7.025649195475558,1.0036641707822227,0.6122351441771556,17.561666666666653,0.8428707585827804,0.8004248552080271,3.1,10.7,4600,37.872697085640134,11.08512803309416,2.4098104419769912
21_03_19,Tomas Hertl,C,SJS,STL,0.5368126747437113,1.20782851817335,6.575955265610462,2.013047530288917,0.7877726001863963,18.53833333333328,0.8470895528598508,0.6618539884527679,2.8,9.7,5800,35.72599985151769,11.03834156523417,1.9031623388334775
21_03_19,Anze Kopitar,C,LAK,VGK,0.6309590577678094,1.1357263039820569,5.931015143017409,2.2714526079641137,0.7874369040942262,21.32111111111105,0.6334795026182357,0.6763719343731224,2.4,15.3,7700,30.97276981412537,11.006231110430557,1.4293806636922801
21_03_19,William Karlsson,C,VGK,LAK,0.8453680873547039,1.4089468122578397,5.776681930257142,2.2543148996125435,0.6988376188798884,18.704444444444427,0.799569521231414,0.6940674690430111,3.1,8.2,5500,34.910781136130666,10.883112771215243,1.9787477765845896
21_03_19,Shea Weber,D,MTL,VAN,0.2281802624073013,0.342270393610952,5.476326297775232,3.3086138049058693,0.1745579007415855,22.9966666666667,0.2950627723931588,0.7169032972197238,3.4,12.1,5000,27.998096044928907,10.731048034109158,2.1462096068218317
21_03_19,Bo Horvat,C,VAN,MTL,0.7772020725388569,1.0362694300518092,6.217616580310855,3.1088082901554275,0.5077720207253864,19.395000000000064,0.7093778603649928,0.6889206772180815,2.6,13.7,6000,32.689011084431364,10.566722833042473,1.7611204721737455
21_03_19,Jacob Trouba,D,NYR,WSH,0.1148435256962386,0.8039046798736706,5.627332759115695,5.742176284811934,0.2606948033304617,21.65833333333337,0.1137422684929697,0.757583001767816,3.1,10.8,4200,29.01670444401497,10.474224284721533,2.4938629249336985
21_03_19,Erik Karlsson,D,SJS,STL,0.1049746311308101,0.7348224179156713,4.618883769755647,4.303959876363217,0.2403919052895553,23.811666666666635,0.0527859237536657,0.8372447083222124,2.8,9.6,4400,26.332102665907588,10.450187521883922,2.375042618609982
21_03_19,Morgan Rielly,D,TOR,CGY,0.1951536835257765,1.073345259391771,3.903073670515531,3.024882094649537,0.1844202309318588,24.01277777777779,0.0,0.738837095501826,3.6,11.7,5500,26.10491052901039,10.447523590698301,1.8995497437633275
21_03_19,Alex Iafallo,W,LAK,VGK,0.5399122642570565,1.4847587267069051,6.208991038956151,1.754714858835434,0.6168497619136869,19.8366666666667,0.7187730737085054,0.7332343150999687,2.4,9.8,4700,31.513247089659103,10.418629635031204,2.216729709581107
21_03_19,Nicklas Backstrom,C,WSH,NYR,1.0194690265486666,1.529203539823,4.715044247787583,1.7840707964601663,0.4511150442477848,18.833888888888985,0.79784860718388,0.7678798553646885,3.5,13.1,6700,33.15383856845031,10.406928530639256,1.5532729150207845
21_03_19,Mark Giordano,D,CGY,TOR,0.2419273545915794,0.846745741070528,6.169147542085275,4.354692382648429,0.2322502604079162,21.868333333333343,0.2648797792668505,0.6929225035116571,2.9,12.8,5600,28.436569702836756,10.364339751970034,1.8507749557089346
21_03_19,Mark Stone,W,VGK,LAK,1.402469905333282,2.9451868011998927,5.4696326307998016,2.243951848533252,0.7096497720986409,18.21333333333332,0.686276317515196,0.6904634179700935,3.1,16.3,7600,33.28949982363659,10.105212613130567,1.3296332385698115
21_03_19,Andrew Mangiapane,W,CGY,TOR,1.006188860051905,0.8624475943302045,6.324615691754832,1.8686364543821092,0.7158315032940695,17.477777777777792,0.7410338440492851,0.6852861702508529,2.9,9.7,4200,34.50246740511692,10.05044096819425,2.3929621352843453
21_03_19,Brock Boeser,W,VAN,MTL,0.9251440948639824,1.3216344212342606,6.343845221924451,1.3216344212342606,0.7229340284151405,19.25388888888888,0.6486084016214348,0.6172000079881634,2.6,12.2,7200,31.141204204505733,9.993154760329212,1.3879381611568349
21_03_19,Tanner Pearson,W,VAN,MTL,0.7128148265483927,0.2851259306193571,8.126089022651676,2.138444479645178,0.7826706795501351,16.609444444444435,0.5719285309526185,0.5972877909431652,2.6,10.7,4200,35.98997539644303,9.962891615069044,2.372117051206915
21_03_19,Adam Fox,D,NYR,WSH,0.1120029867463134,1.3440358409557616,4.480119469852538,4.928131416837792,0.1937651670711223,23.866666666666635,0.206689365111156,0.6348978713917386,3.1,13.2,5100,24.99051638534932,9.940672073283384,1.9491513869183106
21_03_19,Jakub Vrana,W,WSH,NYR,1.6163067391011532,1.4546760651910382,8.72805639114623,0.4848920217303462,0.7079423517263053,14.67666666666666,0.4863341544500489,0.6822707528718484,3.5,9.0,4700,40.11501851374451,9.812579250889833,2.0877828193382624
21_03_19,J.T. Miller,C,VAN,MTL,0.7811934900542485,0.91139240506329,5.077757685352615,1.0415913200723312,0.5611573236889685,20.908333333333356,0.729496753984521,0.6711255762302207,2.6,12.9,5700,27.990400531528238,9.753877074111726,1.7112065042301274
21_03_19,Tyler Myers,D,VAN,MTL,0.3362600410984482,0.6725200821968964,5.380160657575171,3.474687091350632,0.181580422193162,22.278888888888957,0.1813094571908222,0.7836844527017338,2.6,9.6,4400,25.699044735335818,9.54243603681889,2.168735462913384
21_03_19,Johnny Gaudreau,W,CGY,TOR,0.6788354201237004,0.9503695881731804,5.294916276964863,0.8146025041484405,0.5865138029868772,19.01277777777775,0.6772024193960677,0.719944409377134,2.9,11.7,7300,30.052783396566,9.523114872043301,1.3045362838415482
21_03_19,Kaapo Kakko,W,NYR,WSH,0.6227565627297497,0.3113782813648748,7.940146174804307,1.4012022661419363,0.7255113955801584,14.276111111111106,0.6924600554601887,0.7896546079554736,3.1,6.8,3700,39.94630915520398,9.504632466308115,2.5688195854886797
21_03_19,Nils Hoglander,W,VAN,MTL,0.4460966542750915,1.1895910780669108,8.327137546468375,1.1895910780669108,0.7360594795539013,14.71888888888893,0.6420456760520545,0.8074969392756499,2.6,7.9,3600,38.178814499646435,9.365828808829958,2.6016191135638773
21_03_19,Ryan Donato,W,SJS,STL,0.3352267436446578,0.8380668591116446,8.380668591116446,2.5142005773349343,0.792811248719616,13.667777777777845,0.5374285888486136,0.8520558615230779,2.8,8.4,3000,40.61638528036724,9.25226213581111,3.0840873786037033
21_03_19,Adrian Kempe,W,LAK,VGK,1.1236456057430846,0.3210416016408813,6.741873634458508,1.2841664065635252,0.6501092433227845,17.16333333333325,0.7021433330039566,0.7221478212969362,2.4,11.2,5900,32.32587200401025,9.246995274924886,1.5672873347330316
21_03_19,Noah Hanifin,D,CGY,TOR,0.3184337775681103,0.3184337775681103,5.413374218657876,2.547470220544883,0.2972048590635696,19.709999999999944,0.0968155980685771,0.6865867577795699,2.9,8.7,3800,28.137997556610276,9.24333219734645,2.4324558414069606
21_03_19,Chris Kreider,W,NYR,WSH,1.267494058621601,0.950620543966201,5.545286506469505,3.168735146554003,0.6163189860047534,16.729444444444432,0.6497641767520991,0.6410908331874003,3.1,11.5,6900,33.067385441817606,9.219983127865305,1.3362294388210587
21_03_19,Drew Doughty,D,LAK,VGK,0.1934651762682719,0.7738607050730878,2.805245055889943,3.1921754084264875,0.2457007738607053,26.32444444444442,0.0869021010281632,0.7041381768033983,2.4,11.1,6500,20.935562754471267,9.185284310720979,1.4131206631878428
21_03_19,Evgeny Kuznetsov,C,WSH,NYR,0.2719854941069803,1.7679057116953725,6.1196736174070585,1.495920217588392,0.469174977334541,16.635000000000037,0.605717841645931,0.5770230039013846,3.5,11.6,6300,32.94290027124768,9.13341910020344,1.4497490635243557
21_03_19,David Perron,W,STL,SJS,0.8910891089108935,1.2729844413012763,5.346534653465361,0.8910891089108935,0.3933521923620945,18.613888888888845,0.6199322523244821,0.635138240717034,3.2,15.6,7000,29.28053672509094,9.083744286797867,1.2976777552568382
21_03_19,Alec Martinez,D,VGK,LAK,0.2057436776682379,0.8229747106729518,3.1890270038576887,8.024003429061281,0.2201457351050145,22.94222222222226,0.347509792949076,0.7376949515310699,3.1,13.4,4300,23.74326453147655,9.078720852702382,2.111330430861019
21_03_19,Tomas Tatar,W,MTL,VAN,0.488047358669618,1.7895069817885991,6.995345474264526,2.277554340458217,0.6393420398571995,14.140000000000022,0.5349052226141352,0.8052132361281511,3.4,10.9,5100,38.395466947430016,9.048531710611021,1.7742219040413767
21_03_19,Jonathan Drouin,W,MTL,VAN,0.2933507170795308,2.2001303780964814,6.160365058670148,0.733376792698827,0.4458930899608868,15.943888888888887,0.5043223832956474,0.8524084008491422,3.4,10.1,5000,33.99322544592192,9.033070158078825,1.8066140316157648
21_03_19,Jake Muzzin,D,TOR,CGY,0.2205612057345916,1.3233672344075496,5.844871951966677,3.749540497488057,0.2128415635338809,21.143888888888863,0.1040942508228497,0.0,3.6,10.1,4300,25.444808201507016,8.966703290195873,2.085279834929273
21_03_19,Jordan Kyrou,W,STL,SJS,1.1724952163823668,1.4656190204779584,7.76778080853318,0.7328095102389792,0.7166877010137218,14.89666666666664,0.6632825002221174,0.4865692203843802,3.2,5.7,3800,35.67371961622753,8.856991831384475,2.330787324048546
