date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,implied_opp_score,proj_FP/60,proj_FP,proj_value
21_03_27,Anthony Mantha,W,DET,CBJ,0.792631463065571,0.660526219221309,5.680525485303258,2.113683901508189,0.5138893985541786,0.0,0.0,0.0,0.0,18.05944444444453,0.6814598954469218,0.5764506078807502,2.5,5.5,10.0,4500,0.4186838144987849,3.0,28.115955680959893,8.462642327045996,1.880587183787999
21_03_27,Jason Robertson,W,DAL,FLA,0.8432485088803944,2.1518756386953077,7.946668458082952,1.234195514014675,0.528759824881128,0.0,0.0,0.0,0.0,14.57039394036276,0.6462616002674775,0.6462616002674775,2.8,5.5,12.2,4300,0.5163595982243688,2.7,34.74806648865916,8.438216956761362,1.9623760364561307
21_03_27,Devan Dubnyk,G,SJS,ARI,0.0,0.0,0.0,0.0,0.0,27.272727272727277,3.2339202299676604,-0.4024434063959755,-0.8415379087315846,55.66,0.0,0.0,2.7,5.5,18.2,7600,0.4836404017756313,2.8,9.06823129180648,8.412295895032477,1.1068810388200627
21_03_27,Taylor Hall,W,BUF,BOS,0.1273975511359616,1.0191804090876937,7.261660414749817,1.2739755113596167,0.7465496496567355,0.0,0.0,0.0,0.0,18.7222222222222,0.5378391469998569,0.4795853048773853,1.9,5.5,9.3,5900,0.2404262690375748,3.6,26.927567877728038,8.402398495179943,1.4241353381660922
21_03_27,Robby Fabbri,W,DET,CBJ,1.3438351562208437,0.8063010937325064,6.450408749860051,1.746985703087097,0.6033819851431589,0.0,0.0,0.0,0.0,17.31888888888881,0.5666820032176301,0.5466197456844236,2.5,5.5,9.0,5200,0.4186838144987849,3.0,28.95042403885887,8.356486286920207,1.6070165936385015
21_03_27,Alec Martinez,D,VGK,COL,0.210760494116269,0.8430419764650762,3.582928399976574,7.587377788185686,0.2318365435278959,0.0,0.0,0.0,0.0,22.777777777777818,0.3285848332338127,0.6774598660034618,2.4,5.5,12.0,4700,0.3868245039406638,3.1,21.947608467397977,8.331962473734432,1.7727579731349856
21_03_27,Jaccob Slavin,D,CAR,TBL,0.0996926144388136,0.6978483010716956,5.084323336379496,3.6886267342361054,0.2422530530863171,0.0,0.0,0.0,0.0,23.195000000000004,0.3287111551318551,0.0,2.7,5.5,9.5,3800,0.4836404017756313,2.8,21.482112313825702,8.304626585319788,2.1854280487683653
21_03_27,Brandon Hagel,W,CHI,NSH,0.6457688685591297,1.1300955199784777,7.749226422709559,1.7758643885376073,0.7603928427283756,0.0,0.0,0.0,0.0,13.59055555555552,0.6852747989766614,0.6414924816627324,2.8,5.5,10.7,3600,0.5163595982243688,2.7,36.53962281775905,8.27656289806331,2.2990452494620306
21_03_27,Alex Wennberg,C,FLA,DAL,0.7555723460521301,0.4533434076312781,4.382319607102355,2.417831507366817,0.400453343407629,0.0,0.0,0.0,0.0,17.214444444444528,0.9206599508620728,0.6214290870635795,2.8,5.5,6.5,4100,0.5163595982243688,2.7,28.50637098134986,8.17868899285288,1.9948021933787514
21_03_27,Ryan Graves,D,COL,VGK,0.0,1.1416892772824985,6.850135663694991,4.693611473272494,0.2131153317593997,0.0,0.0,0.0,0.0,19.102222222222206,0.1586490241504442,0.0,3.2,5.5,8.5,3900,0.6443821007008639,2.3,25.633127941603643,8.160828436519434,2.09252011192806
21_03_27,Calle Jarnkrok,W,NSH,CHI,1.1433238056349582,0.6533278889342619,6.5332788893426175,1.6333197223356544,0.6043282972641922,0.0,0.0,0.0,0.0,15.301666666666613,0.7630077394648695,0.5933006751537859,2.7,5.5,9.5,3500,0.4836404017756313,2.8,31.995779590537325,8.159812567242282,2.3313750192120803
21_03_27,Carl Soderberg,C,CHI,NSH,0.3435770185149823,1.2025195648024385,5.325443786982228,3.7793472036648055,0.5033403321244492,0.0,0.0,0.0,0.0,15.374444444444498,0.5624603188937034,0.7271766518640413,2.8,5.5,5.9,3200,0.5163595982243688,2.7,31.616214118088457,8.10136212503688,2.531675664074025
21_03_27,Wayne Simmonds,W,TOR,EDM,0.5685108174975019,0.3790072116650012,5.495604569142517,1.895036058325006,0.5760909617308019,0.0,0.0,0.0,0.0,12.597777777777736,0.9432203639413312,0.8294828281659568,3.6,6.5,6.0,3500,0.5960904848403678,2.9,38.457689115595,8.07469035541879,2.3070543872625113
21_03_27,Max Domi,W,CBJ,DET,0.6118546845124266,0.7648183556405331,6.730401529636692,0.91778202676864,0.4818355640535359,0.0,0.0,0.0,0.0,15.020555555555582,0.6369029068756408,0.6416455539930626,3.0,5.5,9.2,4000,0.581316185501215,2.5,32.201981430331124,8.061527517887631,2.015381879471908
21_03_27,Rasmus Andersson,D,CGY,WPG,0.1165161666181184,0.8156131663268295,3.6120011651616735,3.84503349839791,0.1619574715991847,0.0,0.0,0.0,0.0,21.266111111111076,0.2363898288049853,0.5981693295336622,3.1,6.0,7.7,4100,0.5299751303433896,2.9,22.585765971863662,8.005190144786738,1.952485401167497
21_03_27,Mattias Janmark,W,CHI,NSH,0.7643961270596216,0.7643961270596216,5.656531340241201,0.7643961270596216,0.4632240529981306,0.0,0.0,0.0,0.0,16.786111111111133,0.6879002324038616,0.6417452757909597,2.8,5.5,8.4,4300,0.5163595982243688,2.7,28.588346889087887,7.998119456053627,1.8600277804775878
