date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,proj_FP/60,proj_FP,proj_value
21_03_24,Jeff Skinner,W,BUF,PIT,0.4617752693689083,0.153925089789636,10.005130836326344,1.3853258081067248,1.105182144689587,0.0,0.0,0.0,0.0,14.32388888888885,0.494180957651206,0.4884700826120874,2.3,6.0,8.1,3900,0.2982254082298447,38.09622259879594,9.094767659858826,2.331991707656109
21_03_24,Ryan Suter,D,MIN,ANA,0.0,0.9232248757813748,4.039108831543515,3.6928995031254983,0.1384837313672062,0.0,0.0,0.0,0.0,22.51666666666668,0.3749126601231059,0.6890197671837961,3.3,5.5,7.4,3900,0.6747695450400617,23.99372971714699,9.004313568851556,2.3087983509875785
21_03_24,Taylor Hall,W,BUF,PIT,0.1275374641300884,1.1478371771707965,6.887023063024778,1.1478371771707965,0.7256881709002035,0.0,0.0,0.0,0.0,18.754999999999963,0.533956470656092,0.5319704486997654,2.3,6.0,11.6,6000,0.2982254082298447,28.659715665084818,8.958549454977746,1.4930915758296242
21_03_24,Ryan Hartman,W,MIN,ANA,0.5485853608980542,1.0971707217961084,6.948747904708687,3.84009752628638,0.5174988571138314,0.0,0.0,0.0,0.0,13.332777777777782,0.7390857099022747,0.7747802222187784,3.3,5.5,9.1,3400,0.6747695450400617,39.767993186815836,8.836963597133273,2.599106940333316
21_03_24,Jared McCann,C,PIT,BUF,0.7194963525532133,1.4389927051064266,8.454082142500257,1.7987408813830332,0.6637353852303394,0.0,0.0,0.0,0.0,13.161111111111111,0.5244699923373015,0.506397992905061,3.7,6.0,9.0,3800,0.7017745917701552,39.800151109828114,8.730236849924333,2.2974307499800877
21_03_24,Rasmus Andersson,D,CGY,OTT,0.116087839798781,0.8126148785914675,3.714810873560994,3.830898713359775,0.1636838541162813,0.0,0.0,0.0,0.0,21.31444444444444,0.2258439273741161,0.7267957025765158,3.4,6.0,8.4,4200,0.6184265754438586,24.428545235910182,8.678014504823425,2.066193929719863
21_03_24,Sam Reinhart,W,BUF,PIT,0.7189934092270821,0.5991611743559017,5.871779508687837,1.0784901138406229,0.6075494307968843,0.0,0.0,0.0,0.0,19.80444444444444,0.5930258407077517,0.5713500287342052,2.3,6.0,11.2,5000,0.2982254082298447,26.252698232841844,8.66533506115135,1.73306701223027
21_03_24,Ryan Getzlaf,C,ANA,MIN,0.0,0.9480455964786848,5.281968323238387,4.1984876415484615,0.4997554644294782,0.0,0.0,0.0,0.0,17.44000000000004,0.6514666073240432,0.7428633485845814,2.2,5.5,5.9,4800,0.3252304549599383,29.180016987168848,8.481658270937098,1.767012139778562
21_03_24,Jonas Brodin,D,MIN,ANA,0.433695750384004,0.975815438364009,4.987501129416047,5.312772942204049,0.1864891726651217,0.0,0.0,0.0,0.0,22.692222222222107,0.1696824445775919,0.0,3.3,5.5,7.8,4200,0.6747695450400617,22.325877473764887,8.443729549012925,2.0104117973840294
21_03_24,Nate Schmidt,D,VAN,WPG,0.2285206462056049,0.9140825848224196,5.141714539626111,3.884850985495284,0.18510172342654,0.0,0.0,0.0,0.0,19.71166666666669,0.1461928934010149,0.7737660175620195,2.8,6.0,7.1,3900,0.4401984971260817,25.62919635421952,8.419902924482074,2.1589494678159165
21_03_24,Adam Gaudette,W,VAN,WPG,0.6111708448871039,0.2037236149623679,10.186180748118398,4.074472299247359,0.9595382264727532,0.0,0.0,0.0,0.0,10.984444444444437,0.5960279269094142,0.6808799131066525,2.8,6.0,7.7,3200,0.4401984971260817,45.917734790644595,8.40634678037615,2.6269833688675472
21_03_24,Milan Lucic,W,CGY,OTT,0.8284622819533324,0.994154738343999,6.130620886454661,0.8284622819533324,0.5086758411193462,0.0,0.0,0.0,0.0,13.732222222222182,0.8358556333051008,0.8358556333051008,3.4,6.0,6.5,3100,0.6184265754438586,36.44736680024905,8.341722338597716,2.690878173741199
21_03_24,Colin White,C,OTT,CGY,0.9013144168579224,0.7510953473816019,7.060296265387058,1.8026288337158447,1.018485291049452,0.0,0.0,0.0,0.0,14.84888888888882,0.6169951022102266,0.5180252809160203,2.6,6.0,7.5,4000,0.3815734245561414,33.69008199068478,8.33767140228721,2.0844178505718025
21_03_24,Quinn Hughes,D,VAN,WPG,0.2124708590314882,0.956118865641697,3.6120046035353,2.3371794493463707,0.1890990645380245,0.0,0.0,0.0,0.0,22.61555555555545,0.2232719560397195,0.6290004754479451,2.8,6.0,12.2,5300,0.4401984971260817,22.036588487056747,8.306161519732424,1.5672002867419668
21_03_24,Zach Parise,W,MIN,ANA,0.4805766920304366,1.1213456147376857,7.208650380456549,1.9223067681217465,0.6872246696035244,0.0,0.0,0.0,0.0,15.549999999999995,0.8154891713724555,0.0,3.3,5.5,6.3,4600,0.6747695450400617,31.920669002672774,8.27277338319269,1.7984289963462372
21_03_24,Evan Rodrigues,W,PIT,BUF,0.8351893095768328,0.6681514476614663,7.349665924276128,1.3363028953229326,0.6581291759465443,0.0,0.0,0.0,0.0,13.52277777777784,0.524551430668433,0.5092010975469585,3.7,6.0,7.8,3200,0.7017745917701552,36.621608834438995,8.253764635547071,2.57930144860846
21_03_24,Adam Lowry,C,WPG,VAN,1.117863638379992,1.2775584438628478,7.186266246728519,2.076032471277128,0.6483609102603952,0.0,0.0,0.0,0.0,15.78055555555548,0.8057692412969446,0.0,3.2,6.0,5.1,3400,0.5598015028739183,31.183852028632487,8.20164182290094,2.412247594970865
21_03_24,Tyler Motte,W,VAN,WPG,1.1483253588516775,0.4921394395078619,7.05399863294602,5.741626794258389,0.6184552289815464,0.0,0.0,0.0,0.0,15.188888888888862,0.7665694256550176,0.0,2.8,6.0,8.1,3400,0.4401984971260817,32.15544823546106,8.140092173680591,2.3941447569648795
21_03_24,Jakob Silfverberg,W,ANA,MIN,0.6140724946695073,0.6140724946695073,6.75479744136458,2.302771855010653,0.5879744136460534,0.0,0.0,0.0,0.0,16.88611111111116,0.3384417256922092,0.7134570321790562,2.2,5.5,4.6,4900,0.3252304549599383,28.549796531033977,8.034917273710928,1.6397790354512098
21_03_24,Josh Norris,C,OTT,CGY,0.7403446715748754,0.7403446715748754,5.626619503969052,1.4806893431497508,0.6278122814954943,0.0,0.0,0.0,0.0,15.763888888888934,0.8132530120481974,0.6482496174340061,2.6,6.0,8.8,4500,0.3815734245561414,30.311243008899943,7.963717781273503,1.769715062505223
21_03_24,Sam Bennett,C,CGY,OTT,0.4969172724763026,0.4969172724763026,8.77887181374801,2.318947271556078,0.7602834268887428,0.0,0.0,0.0,0.0,13.2805555555556,0.6631304066124077,0.0,3.4,6.0,4.2,3400,0.6184265754438586,35.9521717288112,7.95774689978921,2.34051379405565
21_03_24,Cam Fowler,D,ANA,MIN,0.2198943285587761,0.8795773142351047,4.068045078337359,1.8691017927495976,0.2056011972024557,0.0,0.0,0.0,0.0,22.134999999999952,0.1681064674293723,0.6820863775458055,2.2,5.5,6.4,4300,0.3252304549599383,21.427708453331533,7.905038776908208,1.8383811109088857
21_03_24,John Marino,D,PIT,BUF,0.1083521444695263,0.3250564334085791,2.708803611738158,3.2505643340857904,0.0877652370203163,0.0,0.0,0.0,0.0,22.31833333333327,0.1500822819528253,0.5588437903468205,3.7,6.0,7.7,3600,0.7017745917701552,21.250586100244323,7.904627735232526,2.1957299264534793
21_03_24,Adam Henrique,C,ANA,MIN,1.2496745639156404,0.7810466024472752,6.560791460557112,3.5928143712574663,0.6592033324655004,0.0,0.0,0.0,0.0,16.09944444444451,0.5222353602663652,0.5222353602663652,2.2,5.5,12.4,4900,0.3252304549599383,29.327375776258442,7.869240950187009,1.6059675408544916
21_03_24,Andreas Athanasiou,W,LAK,SJS,0.9499934028235908,0.7916611690196588,7.124950521176929,1.2666578704314542,0.6285789682016092,0.0,0.0,0.0,0.0,14.167777777777792,0.7091232413169979,0.5543547556691878,2.8,5.5,8.9,3700,0.5163595982243688,32.98793350271824,7.789428520243717,2.1052509514172204
21_03_24,Travis Hamonic,D,VAN,WPG,0.0,0.6941097078955011,6.59404222500726,7.403836884218678,0.2232719560397195,0.0,0.0,0.0,0.0,19.302777777777703,0.1890990645380245,0.0,2.8,6.0,7.6,3800,0.4401984971260817,24.178624101173465,7.778576799956193,2.046993894725314
21_03_24,Eric Staal,C,BUF,PIT,0.2838333267631183,0.7095833169077957,6.811999842314841,0.8514999802893551,0.5165766547088753,0.0,0.0,0.0,0.0,15.334444444444395,0.5953988114507056,0.7827728276024434,2.3,6.0,8.3,4000,0.2982254082298447,29.954651093852654,7.655632217523317,1.9139080543808293
21_03_24,Alexander Edler,D,VAN,WPG,0.0,0.5537609598523292,5.537609598523293,6.977388094139351,0.1461928934010149,0.0,0.0,0.0,0.0,21.50777777777781,0.18510172342654,0.0,2.8,6.0,10.6,4200,0.4401984971260817,20.89444157224671,7.489883435444077,1.7833055798676374
21_03_24,Rasmus Dahlin,D,BUF,PIT,0.0,0.3370470929688219,4.493961239584292,2.8087257747401826,0.1718940174140991,0.0,0.0,0.0,0.0,21.03166666666672,0.1083539562571066,0.580399879249875,2.3,6.0,10.3,4200,0.2982254082298447,21.317819143604083,7.4724877714761275,1.7791637551133637
21_03_24,Jordan Greenway,W,MIN,ANA,0.7406188281764315,2.0737327188940085,5.924950625411452,0.888742593811718,0.531764318630678,0.0,0.0,0.0,0.0,16.006111111111114,0.8932193468588787,0.0,3.3,5.5,5.9,4200,0.6747695450400617,27.33791117572121,7.292894063737999,1.7364033485090475
21_03_24,Sean Walker,D,LAK,SJS,0.1394754174576725,0.5579016698306901,5.021115028476211,5.718492115764574,0.223160667932276,0.0,0.0,0.0,0.0,17.403888888888947,0.2191660826909592,0.5729108088022932,2.8,5.5,7.6,3600,0.5163595982243688,24.850754241192423,7.208329426979978,2.0023137297166604
