date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,ppg_projection,salary,proj_FP/60,proj_FP,proj_value
21_03_06,Auston Matthews,C,TOR,VAN,1.5542603386067138,1.4432417429919486,10.435747987787936,3.330557868442958,1.052456286427975,21.88000000000004,0.6176849883504318,0.6563000361532708,3.7,19.4,8800,50.21184778188653,18.310587157794657,2.0807485406584836
21_03_06,Evander Kane,W,SJS,VGK,0.916363636363637,1.5709090909090924,10.86545454545455,1.047272727272728,0.9844363636363644,19.29555555555554,0.8317722718845065,0.8734930957777243,2.5,12.4,6700,48.78775771756145,15.689781491169843,2.3417584315178868
21_03_06,Aleksander Barkov,C,FLA,NSH,0.7275176827214586,1.0912765240821878,8.730212192657502,2.3038059952846184,0.8887841023913816,20.79444444444437,0.933983553294311,0.6567705429591685,2.9,17.1,7500,43.98714426406126,15.244803794479695,2.032640505930626
21_03_06,Connor McDavid,C,EDM,CGY,1.268905408869524,1.9610356318892643,8.651627787746756,0.8074852601896971,0.9770571648295338,21.88111111111108,0.7542359953642963,0.5971724824668722,3.4,19.9,8700,41.52503003167706,15.143563266922504,1.740639455968104
21_03_06,Max Pacioretty,W,VGK,SJS,1.5965113271000386,1.5965113271000386,12.3729627850253,2.3947669906500577,1.043054067038692,17.736111111111132,0.5516861029181059,0.4869120680223607,3.5,15.3,7800,51.123874711764515,15.112312038639667,1.9374759023897008
21_03_06,Filip Forsberg,W,NSH,FLA,1.0667456848655448,1.3334321060819312,11.467516112304606,2.400177790947476,0.9360693384695158,18.103333333333342,0.6789038642513209,0.6969127640347991,2.6,13.3,7600,48.85380789576051,14.740279482326416,1.9395104582008442
21_03_06,Bryan Rust,W,PIT,PHI,1.1708586296617542,1.1708586296617542,9.627059843885537,1.561144839549006,0.988725065047704,19.38611111111108,0.8171616707024023,0.6835724239275561,3.0,11.3,5400,45.51729025604879,14.706720773007593,2.723466809816221
21_03_06,Anders Lee,W,NYI,BUF,0.9000321440051471,1.0286081645773109,9.386049501767962,2.185792349726786,1.0054644808743214,18.2766666666666,0.818644061833201,0.8134524598960787,3.3,12.4,7100,48.00812008332392,14.623806800936894,2.059691098723506
21_03_06,Sidney Crosby,C,PIT,PHI,0.9820636977426188,1.2275796221782735,8.347541430812258,2.0868853577030646,0.8580781559026133,20.214444444444435,0.8824851252749476,0.7271213936425864,3.0,14.7,7800,43.02023582234611,14.493836116961896,1.8581841175592175
21_03_06,Mathew Barzal,C,NYI,BUF,0.9515628097535213,1.5462895658494722,8.4451199365625,0.713672107315141,0.7469768056565143,19.696666666666623,0.9478878994421046,0.8996150183020144,3.3,12.4,6700,44.004524885387056,14.445707641541752,2.156075767394291
21_03_06,Ryan Nugent-Hopkins,W,EDM,CGY,0.942796213850128,0.5387406936286445,8.619851098058312,1.4815369074787723,0.9077780687642664,21.25444444444441,0.5890424909154571,0.620265514488628,3.4,14.5,6100,40.56154797615392,14.368552800663833,2.355500459125219
21_03_06,Kevin Fiala,W,MIN,ARI,1.4136495719783286,1.2722846147804956,10.461006832639631,1.2722846147804956,1.0644781276996815,17.57222222222218,0.7466764114692706,0.8021610696187803,2.9,11.2,5900,48.131615931017315,14.096324184241427,2.389207488854479
21_03_06,Alex Pietrangelo,D,VGK,SJS,0.4017184623109974,0.8034369246219948,7.5322211683312,4.619762316576471,0.3334263237181278,24.819444444444425,0.3666460916895787,0.783095046087195,3.5,13.0,6500,33.48146358256326,13.849855421768634,2.130746987964405
21_03_06,Mitchell Marner,W,TOR,VAN,1.3004499031230516,1.5368953400545158,6.265804078683795,1.5368953400545158,0.8996748875242204,22.2483333333333,0.6940756878023091,0.707227169121189,3.7,16.8,7800,37.078310693207214,13.748843595656178,1.762672255853356
21_03_06,Jordan Eberle,W,NYI,BUF,1.3092813500145408,0.5237125400058165,8.772185045097425,1.5711376200174494,0.8903113180098878,17.957222222222303,0.8762206432654178,0.8518368475175565,3.3,10.3,6000,45.76292233032858,13.69624943040016,2.282708238400027
21_03_06,Gabriel Landeskog,W,COL,ANA,0.740080860686634,1.6035085314877071,7.277461796751901,2.2202425820599023,0.7783183718221103,20.562222222222136,0.8221776231800765,0.7073139877209069,3.3,14.9,6500,39.91807942513267,13.68007366373152,2.104626717497157
21_03_06,Roman Josi,D,NSH,FLA,0.3834376248169368,0.7668752496338735,7.860471308747203,3.6426574357609,0.415071228864334,25.13611111111103,0.3023234114024455,0.7567019076434782,2.6,12.5,6600,32.621083130837455,13.666119502358667,2.0706241670240404
21_03_06,Logan Couture,C,SJS,VGK,1.961623788580552,0.8406959093916652,7.846495154322207,3.0825516677694385,0.926166660179818,18.819444444444404,0.8609071236127798,0.8929163302632398,2.5,13.3,7600,43.54045441904529,13.656786050418111,1.7969455329497515
21_03_06,Timo Meier,W,SJS,VGK,0.71841947715027,1.1494711634404318,12.356815006984643,1.1494711634404318,0.9569347435641598,16.05166666666665,0.6266910823611458,0.8826603024684592,2.5,10.7,5500,50.86762716466856,13.60850325619229,2.4742733193076893
21_03_06,Tyler Toffoli,W,MTL,WPG,1.8198786747550195,0.5599626691553905,11.479234717685506,0.6999533364442381,1.037330844610361,17.761111111111084,0.5685920073048658,0.5653612863091074,2.9,12.7,6500,45.78905278937967,13.554407571078388,2.085293472473598
21_03_06,Mikko Rantanen,W,COL,ANA,1.021530167062752,1.149221437945596,8.044550065619172,1.659986521476972,0.6499485687936759,19.58333333333324,0.8863625246942937,0.7501039220637183,3.3,17.4,8100,41.41916895976317,13.518756535478191,1.6689822883306409
21_03_06,Jake Guentzel,W,PIT,PHI,0.8295750074069218,1.6591500148138436,6.992132205286913,2.014682160845381,0.7762451855021913,20.51111111111108,0.9234016104751586,0.754399050442727,3.0,14.2,7500,39.467037548130364,13.491879872934915,1.798917316391322
21_03_06,Brendan Gallagher,W,MTL,WPG,1.1684518013631997,1.1684518013631997,13.145082765335996,1.3145082765335994,1.234177215189879,15.423888888888824,0.5756771508264746,0.5755463716660393,2.9,12.2,6200,52.460174698845734,13.485665094111555,2.175107273243799
21_03_06,Ryan Strome,C,NYR,NJD,1.0041440867070466,0.7172457762193187,9.037296780363416,1.5779407076825014,1.075868664328978,18.794999999999977,0.6875298772481233,0.666675019204079,2.8,10.6,5500,42.599564949076,13.34431372029804,2.4262388582360073
21_03_06,Kyle Connor,W,WPG,MTL,1.4844850692416027,1.4844850692416027,8.659496237242683,0.8659496237242682,0.7966736538263266,19.47222222222227,0.7990419509144272,0.7812485170483233,2.6,12.2,6700,40.504633675899214,13.145253799446953,1.9619781790219333
21_03_06,Patric Hornqvist,W,FLA,NSH,0.7866789038940605,1.2586862462304969,12.114855119968531,2.5173724924609937,0.9125475285171102,16.276666666666667,0.3965558314624026,0.6448888298963041,2.9,11.9,6200,48.23777341467539,13.085835976881107,2.1106187059485655
21_03_06,Shea Theodore,D,VGK,SJS,0.7070310308063501,0.8080354637786858,8.181359070759195,2.9291285561977363,0.3666460916895787,22.623888888888946,0.3334263237181278,0.6259475677764434,3.5,13.5,5900,33.821161399369025,12.752769959875076,2.1614864338771316
21_03_06,Nikolaj Ehlers,W,WPG,MTL,1.4724473860340506,1.874023945861519,10.97642596861747,1.2047296794824052,0.9249646761359356,16.415000000000095,0.7348964397596227,0.711623837028764,2.6,12.2,6300,46.59909975378231,12.748737040972351,2.0236090541225953
21_03_06,Mika Zibanejad,C,NYR,NJD,1.136184314344335,0.7101151964652094,6.533059807479928,2.98248382515388,0.5425280100994201,20.589999999999904,0.7713771736957816,0.8444552372805983,2.8,14.9,6200,36.92895157412765,12.67278521518808,2.0439976153529162
21_03_06,Dustin Brown,W,LAK,STL,1.480097178097541,0.8073257335077496,9.687908802092997,0.8073257335077496,0.9203513361988348,18.22611111111121,0.6892234286991927,0.6799364249019116,2.5,10.7,5800,41.60427111855589,12.638067801726578,2.1789772071942375
21_03_06,John Tavares,C,TOR,VAN,0.2591979264165897,1.425588595291243,7.905536755705985,1.555187558499538,0.7335301317589488,18.162222222222173,0.7697422627870554,0.7626087543762795,3.7,14.0,7200,41.63250341622796,12.602312978549268,1.7503212470207317
21_03_06,Anze Kopitar,C,LAK,STL,0.60553051200969,1.21106102401938,5.8130929152930255,2.9065464576465128,0.7859786045885777,21.90277777777772,0.7564097945043213,0.7247273354386641,2.5,13.0,7400,34.29424886767378,12.518988533407734,1.6917552072172615
21_03_06,Frank Vatrano,W,FLA,NSH,1.0586456057805482,0.453705259620235,11.947571836666189,1.81482103848094,0.9255587296252792,14.562222222222134,0.9155962396773624,0.6088951955928004,2.9,11.9,4000,51.438830636081256,12.484394709564386,3.1210986773910965
