date,name,position,team,opp,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,SV/60,GA/60,GSAA/60,xGSAA/60,mean_TOI,lmevixG/60,pplmevixG/60,implied_team_score,over_under,ppg_projection,salary,implied_win_prob,implied_opp_score,proj_FP/60,proj_FP,proj_value
21_03_28,David Perron,W,STL,ANA,1.0027855153203358,1.3788300835654617,6.8941504178273085,1.128133704735378,0.5577994428969368,0.0,0.0,0.0,0.0,18.866111111111096,0.6693602105806442,0.6207847627105804,3.2,5.5,12.0,7000,0.6443821007008639,2.3,34.321790404962684,10.791978521871545,1.5417112174102208
21_03_28,Mika Zibanejad,C,NYR,WSH,0.4294234592445355,1.7176938369781425,6.011928429423497,3.292246520874773,0.5153081510934426,0.0,0.0,0.0,0.0,20.11833333333324,0.6744675322814415,0.659655513011589,2.7,6.0,15.1,7700,0.4106673557624068,3.3,32.074999139242195,10.754925405827521,1.3967435591983794
21_03_28,Artemi Panarin,W,NYR,WSH,0.6205612631869298,2.48224505274772,6.329724884506684,0.4964490105495439,0.4716265600220667,0.0,0.0,0.0,0.0,20.82777777777769,0.8532693875505772,0.6742160433687143,2.7,6.0,14.4,7700,0.4106673557624068,3.3,30.815553506715034,10.696991675617978,1.389219698132205
21_03_28,Boone Jenner,C,CBJ,DET,0.5693950177935942,0.99644128113879,7.402135231316725,3.8434163701067616,0.6676156583629892,0.0,0.0,0.0,0.0,17.49222222222222,0.4786733773601374,0.5413136980189244,3.1,5.5,10.0,4200,0.6131754960593362,2.4,36.560974819385706,10.658878270029428,2.5378281595308163
21_03_28,T.J. Oshie,C,WSH,NYR,0.2739100661949302,1.2325952978771857,6.026021456288463,2.3282355626569067,0.6327322529102886,0.0,0.0,0.0,0.0,18.221111111111245,0.6685750283717005,0.6614879683903006,3.3,6.0,11.9,5500,0.5893326442375931,2.7,35.06046018835487,10.647342344978439,1.935880426359716
21_03_28,Miro Heiskanen,D,DAL,FLA,0.295404814004378,0.6892778993435488,5.0218818380744255,1.772428884026268,0.2205689277899356,0.0,0.0,0.0,0.0,25.028333333333208,0.2035098617797788,0.6184204484862933,2.8,5.5,11.4,4300,0.5163595982243688,2.7,25.23362969836057,10.525928255007745,2.4478902918622665
21_03_28,Duncan Keith,D,CHI,NSH,0.1078877966914409,0.5394389834572049,5.718053224646373,4.315511867657639,0.2179333493167107,0.0,0.0,0.0,0.0,23.77166666666665,0.0,0.5905510954954761,2.8,5.5,10.9,4600,0.5163595982243688,2.7,26.254485931777797,10.40188146791518,2.261278579981561
21_03_28,Adam Fox,D,NYR,WSH,0.1112347052280313,1.0011123470522822,4.89432703003338,5.005561735261411,0.2580645161290327,0.0,0.0,0.0,0.0,24.463333333333303,0.1702237911714227,0.6235686725320524,2.7,6.0,13.9,5600,0.4106673557624068,3.3,25.377164699679984,10.346833985052843,1.8476489259022932
21_03_28,Craig Smith,W,BOS,NJD,0.9185235584283028,0.6123490389522017,10.409933662187427,1.0716108181663533,0.791461132845721,0.0,0.0,0.0,0.0,14.770555555555587,0.5388798587857049,0.5265326840591678,3.1,5.5,9.4,3800,0.6131754960593362,2.4,41.61775859111259,10.245290256128822,2.6961290147707424
21_03_28,Kyle Palmieri,W,NJD,BOS,0.551196172248807,0.6889952153110088,7.716746411483299,1.2401913875598158,0.9025837320574216,0.0,0.0,0.0,0.0,17.75611111111102,0.6518948560062396,0.6198313448812187,2.4,5.5,10.7,5700,0.3868245039406638,3.1,34.205475333435416,10.122603677147444,1.775895381955692
21_03_28,Denis Gurianov,W,DAL,FLA,0.43956043956044,1.0256410256410269,8.205128205128215,1.0256410256410269,0.8336996336996346,0.0,0.0,0.0,0.0,16.66944444444443,0.6171570342938728,0.5911133992833345,2.8,5.5,9.2,4100,0.5163595982243688,2.7,36.28362966167337,10.080465814801007,2.458650198731953
21_03_28,Nick Ritchie,W,BOS,NJD,0.621734812831914,0.621734812831914,8.393419973230838,1.243469625663828,0.7616251457190946,0.0,0.0,0.0,0.0,15.905555555555592,0.553797852349018,0.5995491703385613,3.1,5.5,9.3,4200,0.6131754960593362,2.4,37.77091259436396,10.012789144228174,2.3839974152924226
21_03_28,Evgeny Kuznetsov,C,WSH,NYR,0.5299378059102777,1.8547823206859724,6.226769219445765,1.722297869208403,0.5021160710999882,0.0,0.0,0.0,0.0,17.03055555555558,0.7743958606583308,0.7050266956604007,3.3,6.0,11.5,6100,0.5893326442375931,2.7,35.15128741016299,9.977432551468038,1.6356446805685307
21_03_28,Oliver Bjorkstrand,W,CBJ,DET,1.0569583088667092,1.7175572519084026,7.398708162066964,2.246036406341757,0.6381385789782758,0.0,0.0,0.0,0.0,16.801666666666627,0.5706829902818604,0.5790056665001284,3.1,5.5,11.5,6400,0.6131754960593362,2.4,35.620225845578844,9.974652687479985,1.5585394824187475
21_03_28,Vladimir Tarasenko,W,STL,ANA,0.429326337500618,1.286207245154238,8.017549578593364,1.9598560597712784,0.6202534956149383,0.0,0.0,0.0,0.0,15.228486193503532,0.6513011944130593,0.6931007178261864,3.2,5.5,13.7,6700,0.6443821007008639,2.3,38.89012569682864,9.870629037296197,1.4732282145218205
21_03_28,Nick Foligno,C,CBJ,DET,0.5681594002761882,0.4261195502071411,6.249753403038069,2.840797001380941,0.5837837837837834,0.0,0.0,0.0,0.0,17.949444444444453,0.5205893146497402,0.569257656211993,3.1,5.5,8.6,4100,0.6131754960593362,2.4,32.79949583374638,9.812212137893631,2.3932224726569835
21_03_28,Jaden Schwartz,W,STL,ANA,0.6439841150584965,1.9319523451754896,5.151872920467972,1.545561876140392,0.7405817323172709,0.0,0.0,0.0,0.0,18.43944444444441,0.591137076061893,0.6529913055920756,3.2,5.5,11.0,5600,0.6443821007008639,2.3,31.755051470033173,9.75909179020249,1.742694962536159
21_03_28,Jacob Trouba,D,NYR,WSH,0.1124859392575926,0.7874015748031481,5.061867266591666,5.286839145106852,0.2778402699662537,0.0,0.0,0.0,0.0,21.898333333333365,0.106044937482373,0.7149813046057054,2.7,6.0,10.8,4200,0.4106673557624068,3.3,26.626329422951457,9.717870619115548,2.3137787188370353
21_03_28,Jack Hughes,C,NJD,BOS,0.7605366008239146,0.3802683004119573,7.225097707827189,1.0140488010985529,0.6502587937044471,0.0,0.0,0.0,0.0,18.481111111111098,0.5046569177166156,0.6938722263332537,2.4,5.5,8.0,4700,0.3868245039406638,3.1,30.94403097759391,9.531334578709615,2.0279435273850246
21_03_28,Radek Faksa,C,DAL,FLA,0.45296313383383,0.90592626766766,6.492471584951564,2.868766514280923,0.5390261292622578,0.0,0.0,0.0,0.0,17.06777777777777,0.6120286500277337,0.6893379007624602,2.8,5.5,8.1,3500,0.5163595982243688,2.7,33.33057122590774,9.481313048169788,2.7089465851913683
21_03_28,Joe Pavelski,C,DAL,FLA,0.5258161104213834,1.3145402760534588,4.732344993792451,2.3661724968962257,0.6191484700211792,0.0,0.0,0.0,0.0,19.89888888888888,0.6180564377188503,0.6180564377188503,2.8,5.5,11.0,7400,0.5163595982243688,2.7,28.516097344785578,9.457310876810457,1.2780149833527645
21_03_28,Dominik Kubalik,W,CHI,NSH,1.2289835282068842,0.6144917641034421,8.91013057949991,1.075360587181024,0.7251002816420616,0.0,0.0,0.0,0.0,15.374444444444393,0.666660942217521,0.5232765024221833,2.8,5.5,11.2,5300,0.5163595982243688,2.7,36.87547649207488,9.448999411497008,1.782830077640945
21_03_28,Damon Severson,D,NJD,BOS,0.2186456119040393,0.6559368357121181,5.138171879744925,1.4211964773762558,0.2612815062253269,0.0,0.0,0.0,0.0,22.50555555555551,0.1714119133223198,0.6793344154569848,2.4,5.5,8.8,4000,0.3868245039406638,3.1,25.18545312143641,9.446876906938767,2.361719226734692
21_03_28,Jordan Kyrou,W,STL,ANA,1.1333228396033406,1.274988194553758,7.649929167322548,1.1333228396033406,0.7196600031481212,0.0,0.0,0.0,0.0,15.64111111111107,0.6048819572903217,0.5668312426268521,3.2,5.5,8.8,4200,0.6443821007008639,2.3,36.17604179951246,9.43055815577288,2.2453709894697336
21_03_28,Matt Grzelcyk,D,BOS,NJD,0.2577042843337272,0.9019649951680454,7.344572103511227,3.736712122839045,0.2280682916353486,0.0,0.0,0.0,0.0,18.415555555555542,0.2832374903441754,0.6400681641836945,3.1,5.5,10.9,4200,0.6131754960593362,2.4,30.71884085698674,9.428408673401812,2.2448592079528122
21_03_28,John Klingberg,D,DAL,FLA,0.4163775156141575,0.6245662734212364,4.580152671755733,2.706453851492024,0.2185981956974328,0.0,0.0,0.0,0.0,23.07055555555553,0.1751493080844863,0.6184204484862933,2.8,5.5,12.2,5600,0.5163595982243688,2.7,24.40568037077487,9.384210081084879,1.6757518001937284
21_03_28,Justin Faulk,D,STL,ANA,0.1922666096987821,0.4806665242469552,4.998931852168335,3.749198889126251,0.2239906002990812,0.0,0.0,0.0,0.0,24.63111111111113,0.2784418506539161,0.0,3.2,5.5,10.1,4400,0.6443821007008639,2.3,22.683527186020566,9.312007975179709,2.1163654489044794
21_03_28,Miles Wood,W,NJD,BOS,0.8065600215082687,0.645248017206615,9.517408253797573,1.774432047318191,0.7742976206479378,0.0,0.0,0.0,0.0,14.582222222222196,0.6594967323624715,0.6318528128615084,2.4,5.5,7.5,3600,0.3868245039406638,3.1,38.30051612921524,9.3084439570337,2.5856788769538057
21_03_28,Luke Kunin,C,NSH,CHI,0.8409643057372425,1.3455428891795878,9.082414501962218,2.6910857783591755,0.9906559521584716,0.0,0.0,0.0,0.0,13.998333333333372,0.6116610761958567,0.510616283322835,2.7,5.5,4.9,3500,0.4836404017756313,2.8,39.76161850604251,9.276606495340332,2.650458998668666
21_03_28,Esa Lindell,D,DAL,FLA,0.2097596504005824,0.4195193008011648,4.509832483612522,4.090313182811357,0.1751493080844863,0.0,0.0,0.0,0.0,23.445555555555572,0.2185981956974328,0.6517599578874095,2.8,5.5,10.3,3700,0.5163595982243688,2.7,23.696606616909197,9.259668448581506,2.5026130942112177
21_03_28,Kaapo Kakko,W,NYR,WSH,0.9274366680978952,0.3091455560326317,8.346930012881058,2.0094461142121065,0.7682267067410898,0.0,0.0,0.0,0.0,14.361666666666675,0.7049693141910657,0.6883586035380131,2.7,6.0,6.3,4000,0.4106673557624068,3.3,38.2976811161462,9.166975504939778,2.2917438762349445
21_03_28,Mikael Granlund,C,NSH,CHI,0.6942301758716467,0.5553841406973175,4.720765195927198,1.8049984572662816,0.6081456340635625,0.0,0.0,0.0,0.0,19.219999999999956,0.8029162352433112,0.6207750566904024,2.7,5.5,10.8,5200,0.4836404017756313,2.8,28.50959172882031,9.132572550465419,1.7562639520125807
21_03_28,Filip Hronek,D,DET,CBJ,0.1071843272694793,0.964658945425314,4.82329472712657,2.4652395271980247,0.2422365796290232,0.0,0.0,0.0,0.0,23.15555555555555,0.1293719978651484,0.5563320075600857,2.4,5.5,9.8,3800,0.3868245039406638,3.1,23.48301951783896,9.062706050958589,2.384922644989102
21_03_28,Jack Roslovic,C,CBJ,DET,0.4098516185344021,1.5027892679594743,6.1477742780160325,2.3224925050282788,0.5956510189366644,0.0,0.0,0.0,0.0,16.76222222222217,0.5200786551364949,0.5931681865139988,3.1,5.5,9.6,4500,0.6131754960593362,2.4,32.324099170989044,9.030395557287763,2.006754568286169
21_03_28,Patrik Laine,W,CBJ,DET,0.8021986184357098,1.0695981579142797,5.749090098789254,1.8717967763499896,0.3609893782960694,0.0,0.0,0.0,0.0,17.56333333333339,0.6374094754567924,0.643522458041231,3.1,5.5,12.1,6800,0.6131754960593362,2.4,30.643540879995243,8.970045383149747,1.3191243210514334
21_03_28,Pekka Rinne,G,NSH,CHI,0.0,0.0,0.0,0.0,0.0,28.30009302515765,3.238502192735856,-0.3172260102429896,-0.7816566656103361,54.34611111111116,0.0,0.0,2.7,5.5,15.5,7500,0.4836404017756313,2.8,9.898983437486534,8.966187563011538,1.195491675068205
21_03_28,P.K. Subban,D,NJD,BOS,0.1083293211362547,0.866634569090038,5.633124699085247,3.1415503129513875,0.1668271545498323,0.0,0.0,0.0,0.0,22.08833333333325,0.1484050384426622,0.6793344154569848,2.4,5.5,9.1,4200,0.3868245039406638,3.1,24.340463547336128,8.96067120535679,2.1334931441325695
21_03_28,Roope Hintz,C,DAL,FLA,1.0906258114775331,0.7790184367696665,6.699558556219133,1.4022331861853998,0.6917683718514641,0.0,0.0,0.0,0.0,16.799444444444486,0.5817464868037079,0.5817464868037079,2.8,5.5,13.2,5600,0.5163595982243688,2.7,31.914538906736226,8.935775388896287,1.5956741765886227
21_03_28,Jason Dickinson,C,DAL,FLA,0.6864988558352387,0.4118993135011433,5.080091533180767,4.118993135011433,0.5011441647597242,0.0,0.0,0.0,0.0,16.5416666666667,0.783434768763828,0.7019652222633046,2.8,5.5,8.6,3600,0.5163595982243688,2.7,32.40585527731603,8.934114267426729,2.481698407618536
21_03_28,Bobby Ryan,W,DET,CBJ,0.4685466377440351,0.7809110629067251,8.277657266811286,2.3427331887201754,0.4794793926247292,0.0,0.0,0.0,0.0,15.788888888888874,0.6956070934112676,0.5941916194138722,2.4,5.5,8.2,3700,0.3868245039406638,3.1,33.91767490323362,8.925373340276838,2.412263064939686
21_03_28,Noel Acciari,C,FLA,DAL,0.327213233957461,0.8180330848936525,6.3806580621704905,5.071805126340646,0.5873477549536424,0.0,0.0,0.0,0.0,15.33222222222228,0.9718218381016588,0.4031992554270029,2.7,5.5,9.7,3600,0.4836404017756313,2.8,34.623750088181666,8.847650508644826,2.457680696845785
21_03_28,Jakob Silfverberg,W,ANA,STL,0.6048133058927277,0.6048133058927277,6.652946364820005,2.721659876517275,0.5503801083623823,0.0,0.0,0.0,0.0,16.945555555555604,0.5561242537333939,0.7533537332320094,2.3,5.5,9.4,4600,0.3556178992991362,3.2,31.22090205318301,8.817592170612878,1.9168678631767126
21_03_28,Nicklas Backstrom,C,WSH,NYR,1.040086673889486,1.4301191765980434,4.160346695557944,1.6901408450704152,0.4316359696641367,0.0,0.0,0.0,0.0,18.660555555555625,0.5068539495317608,0.7285200628056846,3.3,6.0,13.1,6800,0.5893326442375931,2.7,28.32514419083502,8.809382113203343,1.2954973695887269
21_03_28,Jesper Bratt,W,NJD,BOS,0.4598288414867802,1.226210243964747,7.817090305275263,1.226210243964747,0.7173329927193771,0.0,0.0,0.0,0.0,15.302222222222214,0.7445202256752619,0.6815815913272335,2.4,5.5,9.2,4700,0.3868245039406638,3.1,34.44551101589049,8.784881068719326,1.8691236316424098
21_03_28,Jason Robertson,W,DAL,FLA,0.817658805538452,2.105645818324997,8.176503449911307,1.171524488548857,0.5443445035862365,0.0,0.0,0.0,0.0,14.881582932658205,0.6554584209363217,0.6554584209363217,2.8,5.5,11.6,4300,0.5163595982243688,2.7,35.37569665273824,8.774106058971391,2.0404897811561375
21_03_28,Anthony Duclair,W,FLA,DAL,0.436963910017804,1.747855640071216,9.613206020391688,1.1652370933808107,0.8797540055025119,0.0,0.0,0.0,0.0,15.161111111111062,0.8256187128272241,0.0,2.7,5.5,7.5,3900,0.4836404017756313,2.8,34.686486905421035,8.764761367119785,2.2473747095178935
21_03_28,Kirby Dach,C,CHI,NSH,0.2890173410404629,1.1560693641618516,6.647398843930646,1.7341040462427777,0.773121387283238,0.0,0.0,0.0,0.0,16.05722222222221,0.4872563718140917,0.6348162555297168,2.8,5.5,9.0,3000,0.5163595982243688,2.7,32.626365492100675,8.731480016835047,2.9104933389450154
21_03_28,Jakub Vrana,W,WSH,NYR,1.3213433657551796,1.3213433657551796,7.597724353092284,0.4955037621581925,0.654064966048814,0.0,0.0,0.0,0.0,14.728888888888926,0.6579086718024377,0.5068539495317608,3.3,6.0,10.9,4600,0.5893326442375931,2.7,35.18921131668901,8.638299726185753,1.8778912448229899
21_03_28,Ryan Getzlaf,C,ANA,STL,0.0,1.2153950033760972,5.131667792032411,4.051316677920324,0.5064145847400405,0.0,0.0,0.0,0.0,17.415555555555553,0.6700206498472985,0.76800890777279,2.3,5.5,10.0,4700,0.3556178992991362,3.2,29.73187848428485,8.629953025234828,1.8361602181350698
21_03_28,Anthony Mantha,W,DET,CBJ,0.9246349159756312,0.660453511411165,6.07617230498272,2.1134512365157283,0.5627063917223126,0.0,0.0,0.0,0.0,18.1161111111112,0.6539935938624759,0.5664492863813444,2.4,5.5,10.4,4500,0.3868245039406638,3.1,28.534021503714555,8.615425066802151,1.9145389037338114
21_03_28,David Krejci,C,BOS,NJD,0.0,1.4050425415658447,5.058153149637041,1.2645382874092603,0.3161345718523151,0.0,0.0,0.0,0.0,17.08166666666663,0.7765431392824078,0.7480460282941545,3.1,5.5,8.6,5400,0.6131754960593362,2.4,30.08133807293656,8.563989830820171,1.5859240427444763
21_03_28,Keith Kinkaid,G,NYR,WSH,0.0,0.0,0.0,0.0,0.0,22.85806709196256,2.5764295423872547,-0.1690142731657586,-0.5671916471948649,47.78080973382853,0.0,0.0,2.7,6.0,13.0,7600,0.4106673557624068,3.3,10.67516170133293,8.501131168820699,1.1185698906343025
21_03_28,Pavel Zacha,W,NJD,BOS,0.904560492482934,1.2060806566439122,6.03040328321956,0.6030403283219561,0.5864567192931023,0.0,0.0,0.0,0.0,17.186111111111124,0.8099583623883994,0.7252070158026586,2.4,5.5,8.3,4200,0.3868245039406638,3.1,29.624839083150633,8.485596268863569,2.0203800640151357
21_03_28,Chris Kreider,W,NYR,WSH,1.1979534961108118,1.0482093090969606,4.9415581714571,2.845139553263178,0.5690279106526356,0.0,0.0,0.0,0.0,17.38555555555554,0.647607652501845,0.641748926491858,2.7,6.0,11.9,6700,0.4106673557624068,3.3,29.09150859031277,8.429533979863399,1.2581393999796116
